day,customer_id,sale_kind,total_sales,,,
2020-08-16,1009204,order,328.304,,,
2020-08-16,1009205,order,254.32,,,
2020-08-16,1009206,order,258.4,,,
2020-08-16,1009207,order,254.32,,,
2020-08-16,1009208,order,699.36,,,
2020-08-16,1009209,order,320.96,,,
2020-08-16,1009210,order,663.68,,,
2020-08-16,1009211,order,369.92,,,
2020-08-16,1009212,order,271.44,,,
2020-08-16,1009213,order,193.12,,,
2020-08-16,1009214,order,257.184,,,
2020-08-16,1009215,order,435.2,,,
2020-08-16,1009216,order,897.6,,,
2020-08-16,1009217,order,401.286,,,
2020-08-16,1009218,order,2201.16,,,
2020-08-16,1009219,order,434.656,,,
2020-08-16,1009220,order,168.64,,,
2020-08-16,1009221,order,616.896,,,
2020-08-16,1009222,order,117.504,,,
2020-08-16,1009223,order,388.416,,,
2020-08-16,1009224,order,355.0688,,,
2020-08-16,1009225,order,255.68,,,
2020-08-16,1009226,order,158.496,,,
2020-08-16,1009227,order,295.936,,,
2020-08-16,1009228,order,300.56,,,
2020-08-16,1009229,order,356.32,,,
2020-08-16,1009230,order,552.72,,,
2020-08-16,1009231,order,474.24,,,
2020-08-16,1009232,order,369.92,,,
2020-08-16,1009233,order,136,,,
2020-08-16,1009234,order,250.24,,,
2020-08-16,1009235,order,331.84,,,
2020-08-16,1009236,order,618.848,,,
2020-08-16,1009237,order,661.76,,,
2020-08-16,1009238,order,320.96,,,
2020-08-16,1009239,order,175.616,,,
2020-08-16,1001803,order,547.08,,,
2020-08-16,1007262,order,177.48,,,
2020-08-17,1001152,return,-457.2,,,
2020-08-17,1002630,return,-410.4,,,
2020-08-17,1002634,return,-446.164,,,
2020-08-17,1003457,order,299.2,,,
2020-08-17,1003673,return,-318.24,,,
2020-08-17,1008244,return,-77.248,,,
2020-08-17,1004381,order,342.72,,,
2020-08-17,1004792,return,-427.2224,,,
2020-08-17,1005026,order,761.6,,,
2020-08-17,1005379,return,-250,,,
2020-08-17,1005612,return,-289,,,
2020-08-17,1005760,return,-799.68,,,
2020-08-17,1006654,order,1670.24,,,
2020-08-17,1006776,order,200.64,,,
2020-08-17,1007163,return,-607.92,,,
2020-08-17,1007311,return,-113.28,,,
2020-08-17,1007501,order,446.16,,,
2020-08-17,1007538,return,-923.984,,,
2020-08-17,1007695,return,-128,,,
2020-08-17,1007729,return,-698.88,,,
2020-08-17,1007826,order,464.576,,,
2020-08-17,1007974,return,-289.884,,,
2020-08-17,1008104,order,225.76,,,
2020-08-17,1008147,return,-261.12,,,
2020-08-17,1008155,return,-770.24,,,
2020-08-17,1008329,return,-348.88,,,
2020-08-17,1008404,return,-160.48,,,
2020-08-17,1008425,return,-642.6,,,
2020-08-17,1008435,return,-386.512,,,
2020-08-17,1008439,return,-124.236,,,
2020-08-17,1008609,return,-312.8,,,
2020-08-17,1008502,return,-886.848,,,
2020-08-17,1008506,order,329.12,,,
2020-08-17,1008536,return,-397.12,,,
2020-08-17,1008573,order,422.4,,,
2020-08-17,1008593,return,-277.44,,,
2020-08-17,1008642,return,-175.712,,,
2020-08-17,1008654,order,685.44,,,
2020-08-17,1008666,return,-166.8,,,
2020-08-17,1008678,return,-522.24,,,
2020-08-17,1008698,order,296.48,,,
2020-08-17,1008760,order,209.44,,,
2020-08-17,1008862,order,435.96,,,
2020-08-17,1008916,order,206.584,,,
2020-08-17,1009074,order,199.92,,,
2020-08-17,1009188,return,-287.04,,,
2020-08-17,1009240,order,188.68,,,
2020-08-17,1009241,order,329.12,,,
2020-08-17,1009242,order,413.168,,,
2020-08-17,1009243,order,855.12,,,
2020-08-17,1009244,order,144.16,,,
2020-08-17,1009245,order,591.872,,,
2020-08-17,1009246,order,277.44,,,
2020-08-17,1009247,order,386.24,,,
2020-08-17,1009248,order,286.688,,,
2020-08-17,1009249,order,810.56,,,
2020-08-17,1009250,order,544,,,
2020-08-17,1009251,order,304.64,,,
2020-08-17,1009252,order,379.848,,,
2020-08-17,1009253,order,141.44,,,
2020-08-17,1009254,order,279.752,,,
2020-08-17,1009255,order,386.24,,,
2020-08-17,1009256,order,429.76,,,
2020-08-17,1009257,order,486.472,,,
2020-08-17,1000614,return,-393.12,,,
2020-08-18,1002192,order,407.68,,,
2020-08-18,1002355,order,380.1952,,,
2020-08-18,1002957,order,554.8,,,
2020-08-18,1004333,order,580.72,,,
2020-08-18,1005261,order,1297.2,,,
2020-08-18,1007010,order,282.88,,,
2020-08-18,1007474,order,201.96,,,
2020-08-18,1008211,order,418.88,,,
2020-08-18,1008667,order,201.28,,,
2020-08-18,1008955,order,320.96,,,
2020-08-18,1009258,order,124.848,,,
2020-08-18,1009257,return,-179.928,,,
2020-08-18,1009259,order,458.752,,,
2020-08-18,1009260,order,1200.64,,,
2020-08-18,1009261,order,427.244,,,
2020-08-18,1009262,order,381.888,,,
2020-08-18,1009263,order,416.16,,,
2020-08-18,1009264,order,527.104,,,
2020-08-18,1009265,order,388.96,,,
2020-08-18,1009266,order,138.72,,,
2020-08-18,1009267,order,337.28,,,
2020-08-18,1009268,order,285.6,,,
2020-08-18,1009269,order,151.808,,,
2020-08-18,1009270,order,282.88,,,
2020-08-18,1009271,order,636.48,,,
2020-08-18,1009272,order,221.952,,,
2020-08-18,1009273,order,310.352,,,
2020-08-18,1009274,order,157.76,,,
2020-08-18,1009275,order,580.736,,,
2020-08-18,1009276,order,691.36,,,
2020-08-18,1009277,order,113.152,,,
2020-08-18,1009278,order,276.556,,,
2020-08-18,1009279,order,206.72,,,
2020-08-18,1009280,order,633.45,,,
2020-08-18,1009281,order,640.32,,,
2020-08-18,1009282,order,190.32,,,
2020-08-18,1009283,order,545.664,,,
2020-08-18,1009284,order,219.52,,,
2020-08-18,1001437,order,730.8,,,
2020-08-19,1001795,order,299.2,,,
2020-08-19,1003061,order,513.92,,,
2020-08-19,1006040,order,433.44,,,
2020-08-19,1006260,return,-270.48,,,
2020-08-19,1006876,order,431.9952,,,
2020-08-19,1006961,order,352.16,,,
2020-08-19,1007007,order,411.68,,,
2020-08-19,1008248,order,596.496,,,
2020-08-19,1008304,order,1019.16,,,
2020-08-19,1008380,order,435.2,,,
2020-08-19,1008430,order,267.12,,,
2020-08-19,1008439,order,544.32,,,
2020-08-19,1008819,order,505.92,,,
2020-08-19,1008848,order,223.992,,,
2020-08-19,1008875,order,436.832,,,
2020-08-19,1008887,order,408,,,
2020-08-19,1009185,return,-166.464,,,
2020-08-19,1009274,return,-95.472,,,
2020-08-19,1009285,order,470.4,,,
2020-08-19,1009286,order,239.36,,,
2020-08-19,1009287,order,320,,,
2020-08-19,1009288,order,301.92,,,
2020-08-19,1009289,order,117.912,,,
2020-08-19,1009290,order,418.88,,,
2020-08-19,1009291,order,320.688,,,
2020-08-19,1009292,order,1156,,,
2020-08-19,1009293,order,391.68,,,
2020-08-19,1009294,order,619.616,,,
2020-08-19,1009295,order,208.08,,,
2020-08-19,1009296,order,323.68,,,
2020-08-19,1009297,order,337.28,,,
2020-08-19,1009298,order,986.544,,,
2020-08-19,1009299,order,617.9316,,,
2020-08-19,1009300,order,305.184,,,
2020-08-19,1009301,order,228.48,,,
2020-08-19,1009302,order,154.904,,,
2020-08-20,1002192,order,1740.8,,,
2020-08-20,1002273,order,298.5216,,,
2020-08-20,1003827,order,823.68,,,
2020-08-20,1003870,order,316.736,,,
2020-08-20,1004034,order,907.68,,,
2020-08-20,1004484,order,133.44,,,
2020-08-20,1004589,order,527.04,,,
2020-08-20,1005807,order,139.944,,,
2020-08-20,1005941,order,302.4,,,
2020-08-20,1006734,order,365.024,,,
2020-08-20,1007912,order,435.712,,,
2020-08-20,1007970,order,124.96,,,
2020-08-20,1007979,order,146.88,,,
2020-08-20,1008096,order,134.56,,,
2020-08-20,1008250,order,119.68,,,
2020-08-20,1008413,order,417.6,,,
2020-08-20,1008450,order,261.256,,,
2020-08-20,1008481,order,339.2,,,
2020-08-20,1008687,order,285.12,,,
2020-08-20,1008749,order,196.374,,,
2020-08-20,1008760,order,337.28,,,
2020-08-20,1008964,order,201.28,,,
2020-08-20,1008979,order,1121.28,,,
2020-08-20,1009048,order,264.6,,,
2020-08-20,1009303,order,279.752,,,
2020-08-20,1009304,order,255.68,,,
2020-08-20,1009305,order,666.104,,,
2020-08-20,1009306,order,320.96,,,
2020-08-20,1009307,order,200.192,,,
2020-08-20,1009308,order,242.112,,,
2020-08-20,1009309,order,272,,,
2020-08-20,1009310,order,721.68,,,
2020-08-20,1009311,order,129.6,,,
2020-08-20,1009312,order,358.904,,,
2020-08-20,1009313,order,155.344,,,
2020-08-20,1009314,order,171.36,,,
2020-08-20,1009315,order,314.432,,,
2020-08-20,1009316,order,461.76,,,
2020-08-20,1009317,order,618.24,,,
2020-08-20,1009318,order,290.08,,,
2020-08-20,1009319,order,653.14,,,
2020-08-20,1009320,order,384.16,,,
2020-08-20,1009321,order,577.28,,,
2020-08-20,1009322,order,455,,,
2020-08-20,1009323,order,176,,,
2020-08-20,1000569,order,315.52,,,
2020-08-21,1003919,order,690.336,,,
2020-08-21,1005299,order,593.92,,,
2020-08-21,1005812,order,473.28,,,
2020-08-21,1006734,order,185.504,,,
2020-08-21,1006734,return,-278.256,,,
2020-08-21,1006948,order,855.6,,,
2020-08-21,1007258,order,111.24,,,
2020-08-21,1007596,order,266.56,,,
2020-08-21,1008229,order,760.32,,,
2020-08-21,1008668,order,340,,,
2020-08-21,1009163,order,347.616,,,
2020-08-21,1009178,order,244.8,,,
2020-08-21,1009192,order,237.6,,,
2020-08-21,1009230,order,282.88,,,
2020-08-21,1009324,order,633.696,,,
2020-08-21,1009272,order,531.76,,,
2020-08-21,1009325,order,540.96,,,
2020-08-21,1009326,order,232.76,,,
2020-08-21,1009327,order,174.08,,,
2020-08-21,1009328,order,258,,,
2020-08-21,1009329,order,315.044,,,
2020-08-21,1009330,order,150.28,,,
2020-08-21,1009331,order,467.84,,,
2020-08-21,1009332,order,325.36,,,
2020-08-21,1009333,order,243.36,,,
2020-08-21,1009334,order,228.48,,,
2020-08-21,1009335,order,217.6,,,
2020-08-21,1009336,order,471.648,,,
2020-08-21,1009337,order,342.108,,,
2020-08-21,1009338,order,213.44,,,
2020-08-21,1000301,order,2184.832,,,
2020-08-21,1001972,order,560.64,,,
2020-08-22,1005183,order,439.92,,,
2020-08-22,1001236,order,833.12,,,
2020-08-22,1001813,order,680.4,,,
2020-08-22,1001846,order,771.0632,,,
2020-08-22,1002357,order,309.808,,,
2020-08-22,1002645,order,252,,,
2020-08-22,1002824,order,1598.19,,,
2020-08-22,1009339,order,476.544,,,
2020-08-22,1003046,order,654.84,,,
2020-08-22,1004683,order,836.4,,,
2020-08-22,1005881,order,185.64,,,
2020-08-22,1005886,order,586.56,,,
2020-08-22,1006914,order,197.2,,,
2020-08-22,1007128,order,165.92,,,
2020-08-22,1007222,order,288.32,,,
2020-08-22,1007905,order,134.096,,,
2020-08-22,1008224,order,272,,,
2020-08-22,1008255,order,603.84,,,
2020-08-22,1008275,order,121.36,,,
2020-08-22,1008443,order,391.68,,,
2020-08-22,1009099,order,180.96,,,
2020-08-22,1009136,order,284.6,,,
2020-08-22,1009165,order,179.52,,,
2020-08-22,1009210,order,641.92,,,
2020-08-22,1009249,order,174.08,,,
2020-08-22,1009313,order,305.76,,,
2020-08-22,1009340,order,360.672,,,
2020-08-22,1009341,order,264.66,,,
2020-08-22,1009342,order,443.04,,,
2020-08-22,1009343,order,482.56,,,
2020-08-22,1009344,order,436.8,,,
2020-08-22,1009345,order,380,,,
2020-08-22,1009346,order,315.52,,,
2020-08-22,1009347,order,685.44,,,
2020-08-22,1009348,order,319.056,,,
2020-08-22,1009349,order,380.8,,,
2020-08-22,1009350,order,1298.88,,,
2020-08-22,1009351,order,586.432,,,
2020-08-22,1009352,order,846.304,,,
2020-08-22,1009353,order,554.88,,,
2020-08-22,1009354,order,2312,,,
2020-08-22,1009355,order,405.28,,,
2020-08-22,1009356,order,395.92,,,
2020-08-22,1009357,order,291.312,,,
2020-08-22,1009358,order,110.656,,,
2020-08-22,1009359,order,897.6,,,
2020-08-22,1009360,order,249.696,,,
2020-08-22,1000301,order,290.16,,,
2020-08-22,1000935,order,368.16,,,
2020-08-23,1002195,order,680,,,
2020-08-23,1002657,order,371.84,,,
2020-08-23,1003280,order,471.68,,,
2020-08-23,1004126,order,326.96,,,
2020-08-23,1004619,order,416.64,,,
2020-08-23,1006296,order,538.56,,,
2020-08-23,1008466,order,223.244,,,
2020-08-23,1008478,order,136,,,
2020-08-23,1008482,order,348,,,
2020-08-23,1008627,order,1028.16,,,
2020-08-23,1008690,order,362.232,,,
2020-08-23,1008845,order,578.88,,,
2020-08-23,1009171,order,379.168,,,
2020-08-23,1009197,order,336.96,,,
2020-08-23,1009226,order,127.6,,,
2020-08-23,1009246,order,1111.04,,,
2020-08-23,1009361,order,1476.552,,,
2020-08-23,1009362,order,960.25,,,
2020-08-23,1009363,order,334.56,,,
2020-08-23,1009364,order,279.916,,,
2020-08-23,1009365,order,236.16,,,
2020-08-23,1009366,order,349.44,,,
2020-08-23,1009367,order,270.504,,,
2020-08-23,1009368,order,226.32,,,
2020-08-23,1009369,order,1440,,,
2020-08-23,1009370,order,405.28,,,
2020-08-23,1009371,order,254.592,,,
2020-08-23,1009372,order,546,,,
2020-08-23,1009373,order,538.752,,,
2020-08-23,1009374,order,447.168,,,
2020-08-23,1009375,order,337.552,,,
2020-08-23,1009376,order,208.08,,,
2020-08-23,1009377,order,280.16,,,
2020-08-23,1009378,order,275.152,,,
2020-08-23,1009379,order,642.72,,,
2020-08-23,1009380,order,315.36,,,
2020-08-23,1009381,order,632.4,,,
2020-08-23,1009382,order,892.16,,,
2020-08-23,1009383,order,270.84,,,
2020-08-23,1009384,order,238.136,,,
2020-08-23,1009385,order,242.08,,,
2020-08-23,1009386,order,342.176,,,
2020-08-23,1009387,order,1227.264,,,
2020-08-23,1009388,order,346.32,,,
2020-08-23,1004641,order,368.16,,,
2020-08-24,1002830,return,-848.64,,,
2020-08-24,1003061,order,795.52,,,
2020-08-24,1003406,order,205.2,,,
2020-08-24,1003804,order,282.88,,,
2020-08-24,1004130,return,-408,,,
2020-08-24,1006412,order,911.04,,,
2020-08-24,1006579,order,747.52,,,
2020-08-24,1006638,return,-923.52,,,
2020-08-24,1006734,order,260.288,,,
2020-08-24,1007326,return,-731.136,,,
2020-08-24,1007327,order,759.4432,,,
2020-08-24,1007451,order,765.6,,,
2020-08-24,1007582,return,-132.48,,,
2020-08-24,1007618,order,157.216,,,
2020-08-24,1007867,return,-298,,,
2020-08-24,1007890,return,-132.48,,,
2020-08-24,1007968,return,-187.272,,,
2020-08-24,1007982,order,399.36,,,
2020-08-24,1008062,return,-181.888,,,
2020-08-24,1008100,return,-176.256,,,
2020-08-24,1008130,return,-1333.48,,,
2020-08-24,1008163,order,430.92,,,
2020-08-24,1008191,return,-1000.96,,,
2020-08-24,1008206,return,-1634.88,,,
2020-08-24,1008261,return,-281.996,,,
2020-08-24,1008334,order,182.24,,,
2020-08-24,1008427,return,-258.944,,,
2020-08-24,1008430,return,-892.8,,,
2020-08-24,1008434,return,-245.888,,,
2020-08-24,1008459,order,329.616,,,
2020-08-24,1008467,return,-499.4496,,,
2020-08-24,1008515,return,-244.8,,,
2020-08-24,1008521,return,-326.536,,,
2020-08-24,1008570,return,-364.48,,,
2020-08-24,1008596,return,-381.888,,,
2020-08-24,1008605,return,-157.44,,,
2020-08-24,1008610,return,-263.84,,,
2020-08-24,1008621,return,-43.008,,,
2020-08-24,1008623,return,-535.296,,,
2020-08-24,1008672,return,-258.4,,,
2020-08-24,1008858,return,-337.28,,,
2020-08-24,1008884,return,-513.92,,,
2020-08-24,1008887,return,-1385.472,,,
2020-08-24,1008891,return,-372.64,,,
2020-08-24,1008894,return,-300.56,,,
2020-08-24,1008916,return,-363.188,,,
2020-08-24,1009389,order,305.184,,,
2020-08-24,1009102,order,291.312,,,
2020-08-24,1009168,order,265.88,,,
2020-08-24,1009390,order,404.352,,,
2020-08-24,1009391,order,334.08,,,
2020-08-24,1009392,order,183.608,,,
2020-08-24,1009393,order,162.4,,,
2020-08-24,1009394,order,345.44,,,
2020-08-24,1009395,order,518.4,,,
2020-08-24,1009396,order,161.84,,,
2020-08-24,1009397,order,356.32,,,
2020-08-24,1009398,order,208.656,,,
2020-08-24,1009399,order,115.6,,,
2020-08-24,1009400,order,495.04,,,
2020-08-24,1009401,order,142.32,,,
2020-08-24,1009402,order,174.08,,,
2020-08-24,1009403,order,82.468,,,
2020-08-24,1009404,order,301.92,,,
2020-08-24,1009405,order,1237.588,,,
2020-08-24,1009406,order,524.16,,,
2020-08-24,1009407,order,728.28,,,
2020-08-24,1009408,order,506.464,,,
2020-08-24,1009409,order,340,,,
2020-08-24,1009410,order,100.64,,,
2020-08-24,1009411,order,236.64,,,
2020-08-24,1009412,order,249.696,,,
2020-08-24,1009413,order,599.024,,,
2020-08-24,1005934,order,210.392,,,
2020-08-24,1000819,order,896.4,,,
2020-08-24,1009414,order,647.36,,,
2020-08-25,1003576,order,314.432,,,
2020-08-25,1003663,order,474,,,
2020-08-25,1007098,order,264.0456,,,
2020-08-25,1007128,order,249.92,,,
2020-08-25,1007612,order,448.96,,,
2020-08-25,1007979,order,100.8,,,
2020-08-25,1008002,order,149.6,,,
2020-08-25,1008917,order,310.08,,,
2020-08-25,1009006,order,591.872,,,
2020-08-25,1009415,order,345.728,,,
2020-08-25,1009295,order,211.548,,,
2020-08-25,1009416,order,194.208,,,
2020-08-25,1009417,order,315.52,,,
2020-08-25,1009418,order,170.72,,,
2020-08-25,1009419,order,756.16,,,
2020-08-25,1009420,order,552.72,,,
2020-08-25,1009421,order,242,,,
2020-08-25,1009422,order,241.28,,,
2020-08-25,1009423,order,595.68,,,
2020-08-25,1009424,order,278.4,,,
2020-08-25,1009425,order,202.752,,,
2020-08-25,1009426,order,199.92,,,
2020-08-25,1009427,order,550.42,,,
2020-08-25,1009428,order,210.392,,,
2020-08-25,1009429,order,149.6,,,
2020-08-25,1009430,order,375.36,,,
2020-08-25,1009431,order,364.56,,,
2020-08-25,1009432,order,415.548,,,
2020-08-25,1009433,order,589.84,,,
2020-08-25,1009434,order,212.16,,,
2020-08-25,1009435,order,342.72,,,
2020-08-25,1009436,order,323.68,,,
2020-08-25,1009437,order,331.84,,,
2020-08-25,1009438,order,187.92,,,
2020-08-25,1009439,order,226.304,,,
2020-08-25,1009440,order,235.824,,,
2020-08-25,1009441,order,190.08,,,
2020-08-25,1009442,order,305.988,,,
2020-08-25,1000060,order,882,,,
2020-08-26,1002472,order,155.324,,,
2020-08-26,1003416,order,154.816,,,
2020-08-26,1004046,order,222.48,,,
2020-08-26,1004589,order,296.96,,,
2020-08-26,1004949,order,130.24,,,
2020-08-26,1006957,order,344.96,,,
2020-08-26,1007695,order,166.592,,,
2020-08-26,1008021,order,228.48,,,
2020-08-26,1008321,order,448.8,,,
2020-08-26,1008552,order,184.96,,,
2020-08-26,1009058,order,565.76,,,
2020-08-26,1009059,order,344.96,,,
2020-08-26,1009074,order,359.04,,,
2020-08-26,1009100,order,448,,,
2020-08-26,1009181,order,219.456,,,
2020-08-26,1009443,order,220.32,,,
2020-08-26,1009444,order,146.08,,,
2020-08-26,1009445,order,566.08,,,
2020-08-26,1009446,order,539.8204,,,
2020-08-26,1009447,order,182.648,,,
2020-08-26,1009448,order,345.216,,,
2020-08-26,1009449,order,439.824,,,
2020-08-26,1009450,order,294.678,,,
2020-08-26,1009451,order,261.12,,,
2020-08-26,1009452,order,152.32,,,
2020-08-26,1009453,order,269.0688,,,
2020-08-26,1009454,order,322.56,,,
2020-08-26,1009455,order,677.44,,,
2020-08-26,1009456,order,204,,,
2020-08-26,1009457,order,340.272,,,
2020-08-26,1009458,order,258.4,,,
2020-08-26,1009459,order,350.88,,,
2020-08-26,1009460,order,305.76,,,
2020-08-26,1000614,order,361.92,,,
2020-08-26,1000614,return,-290.16,,,
2020-08-26,1008931,order,302.464,,,
2020-08-27,1001365,order,280.16,,,
2020-08-27,1003191,order,177.12,,,
2020-08-27,1006228,order,308.88,,,
2020-08-27,1007474,order,338.688,,,
2020-08-27,1007672,order,569.704,,,
2020-08-27,1008588,order,318.92,,,
2020-08-27,1008760,return,-107.712,,,
2020-08-27,1008819,return,-202.368,,,
2020-08-27,1009210,order,273.76,,,
2020-08-27,1009230,order,315.36,,,
2020-08-27,1009252,order,535.5,,,
2020-08-27,1009318,return,-158.76,,,
2020-08-27,1009333,return,-64.584,,,
2020-08-27,1009443,return,-234.09,,,
2020-08-27,1009461,order,369.408,,,
2020-08-27,1009462,order,282.064,,,
2020-08-27,1009463,order,157.248,,,
2020-08-27,1009464,order,448.528,,,
2020-08-27,1009465,order,743.5928,,,
2020-08-27,1009466,order,134.81,,,
2020-08-27,1009467,order,290.08,,,
2020-08-27,1009468,order,240.72,,,
2020-08-27,1009469,order,451.724,,,
2020-08-27,1009470,order,312.32,,,
2020-08-27,1009471,order,118.256,,,
2020-08-27,1009472,order,220.32,,,
2020-08-27,1009473,order,198.016,,,
2020-08-27,1009474,order,441.6,,,
2020-08-27,1009475,order,1215.52,,,
2020-08-27,1009476,order,652.8,,,
2020-08-27,1009477,order,178.64,,,
2020-08-27,1009478,order,776.0228,,,
2020-08-27,1009479,order,132.736,,,
2020-08-27,1009480,order,108.8,,,
2020-08-28,1002955,order,117.92,,,
2020-08-28,1003488,order,135.28,,,
2020-08-28,1003786,order,675.12,,,
2020-08-28,1005299,order,280.16,,,
2020-08-28,1005323,order,69.6,,,
2020-08-28,1005718,order,426.32,,,
2020-08-28,1008204,order,147.7176,,,
2020-08-28,1008727,order,544,,,
2020-08-28,1008897,order,1068.72,,,
2020-08-28,1009082,order,209,,,
2020-08-28,1009112,order,144.16,,,
2020-08-28,1009195,order,251.94,,,
2020-08-28,1009481,order,327.336,,,
2020-08-28,1009246,order,453.12,,,
2020-08-28,1009279,order,220.32,,,
2020-08-28,1009318,order,458.64,,,
2020-08-28,1009336,order,516.096,,,
2020-08-28,1009356,order,335.376,,,
2020-08-28,1009470,return,-232.96,,,
2020-08-28,1009482,order,878.472,,,
2020-08-28,1009483,order,556.64,,,
2020-08-28,1009484,order,368.16,,,
2020-08-28,1009485,order,365.568,,,
2020-08-28,1009486,order,304.64,,,
2020-08-28,1009487,order,178.704,,,
2020-08-28,1009488,order,343.2,,,
2020-08-28,1009489,order,626.62,,,
2020-08-28,1009490,order,204,,,
2020-08-28,1009491,order,756.16,,,
2020-08-28,1009492,order,4241.844,,,
2020-08-28,1009493,order,1066.24,,,
2020-08-28,1009494,order,353.736,,,
2020-08-28,1009495,order,198.56,,,
2020-08-28,1009496,order,435.12,,,
2020-08-28,1009497,order,245.072,,,
2020-08-28,1009498,order,535.704,,,
2020-08-28,1009499,order,249.92,,,
2020-08-28,1009500,order,461.76,,,
2020-08-28,1009501,order,211.2,,,
2020-08-28,1009502,order,215.6,,,
2020-08-28,1009503,order,984.4,,,
2020-08-28,1009504,order,533.6,,,
2020-08-28,1000681,order,193.44,,,
2020-08-29,1001745,order,288.32,,,
2020-08-29,1001846,order,784.8112,,,
2020-08-29,1002289,order,885.768,,,
2020-08-29,1002486,order,760.32,,,
2020-08-29,1003348,order,358.596,,,
2020-08-29,1003441,order,369.6208,,,
2020-08-29,1004068,order,646.8,,,
2020-08-29,1005754,order,330.24,,,
2020-08-29,1005812,order,805.12,,,
2020-08-29,1006296,order,362.56,,,
2020-08-29,1007231,order,1035.76,,,
2020-08-29,1007252,order,201.28,,,
2020-08-29,1007305,order,217.6,,,
2020-08-29,1007757,order,118.218,,,
2020-08-29,1007759,order,465.12,,,
2020-08-29,1008226,order,630.8,,,
2020-08-29,1008227,order,293.76,,,
2020-08-29,1008531,order,152.32,,,
2020-08-29,1008580,order,582.08,,,
2020-08-29,1008727,order,28.8,,,
2020-08-29,1008764,order,288.32,,,
2020-08-29,1009049,order,462.4,,,
2020-08-29,1009156,order,402.56,,,
2020-08-29,1009192,order,657.72,,,
2020-08-29,1009195,order,268.4,,,
2020-08-29,1009197,order,34.8,,,
2020-08-29,1009282,order,354,,,
2020-08-29,1009505,order,361.76,,,
2020-08-29,1009333,order,680,,,
2020-08-29,1009374,order,190.28,,,
2020-08-29,1009506,order,22,,,
2020-08-29,1009507,order,299.88,,,
2020-08-29,1009508,order,198.832,,,
2020-08-29,1009509,order,335.4168,,,
2020-08-29,1009510,order,287.28,,,
2020-08-29,1009511,order,580.16,,,
2020-08-29,1009512,order,293.3524,,,
2020-08-29,1009513,order,986.272,,,
2020-08-29,1009514,order,311.4072,,,
2020-08-29,1009515,order,220.32,,,
2020-08-29,1009516,order,898.8,,,
2020-08-29,1009517,order,470.4,,,
2020-08-29,1009518,order,307.216,,,
2020-08-29,1009519,order,610.368,,,
2020-08-29,1009520,order,261.36,,,
2020-08-29,1009521,order,553.08,,,
2020-08-29,1009522,order,510.4,,,
2020-08-29,1009523,order,405.04,,,
2020-08-29,1009524,order,1181.908,,,
2020-08-29,1009525,order,279.104,,,
2020-08-29,1009526,order,377.52,,,
2020-08-29,1009527,order,607.784,,,
2020-08-29,1009528,order,154.904,,,
2020-08-29,1009529,order,372.4,,,
2020-08-29,1009530,order,522.24,,,
2020-08-29,1009531,order,566.6544,,,
2020-08-29,1009532,order,701.76,,,
2020-08-29,1009533,order,276.08,,,
2020-08-29,1009534,order,560.32,,,
2020-08-29,1009535,order,866.688,,,
2020-08-29,1009536,order,282.88,,,
2020-08-29,1009537,order,184.96,,,
2020-08-29,1009538,order,282.88,,,
2020-08-29,1009539,order,291.312,,,
2020-08-29,1009540,order,938.4,,,
2020-08-29,1009541,order,126.72,,,
2020-08-29,1009542,order,268.036,,,
2020-08-29,1009543,order,566.08,,,
2020-08-29,1009544,order,689.316,,,
2020-08-29,1000076,order,341.6,,,
2020-08-29,1001265,order,377.52,,,
2020-08-30,1001180,order,165.92,,,
2020-08-30,1001936,order,163.2,,,
2020-08-30,1002192,order,1639.776,,,
2020-08-30,1002398,order,547.84,,,
2020-08-30,1003020,order,390.08,,,
2020-08-30,1003138,order,537.88,,,
2020-08-30,1003494,order,1458.24,,,
2020-08-30,1004965,order,452.352,,,
2020-08-30,1005622,order,698.32,,,
2020-08-30,1005890,order,655.36,,,
2020-08-30,1005894,order,482.8088,,,
2020-08-30,1006296,order,181.888,,,
2020-08-30,1009545,order,327.25,,,
2020-08-30,1007059,order,462.56,,,
2020-08-30,1007400,order,211.68,,,
2020-08-30,1007444,order,245.92,,,
2020-08-30,1007694,order,1180.48,,,
2020-08-30,1007700,order,267.84,,,
2020-08-30,1007876,order,392,,,
2020-08-30,1008102,order,424.32,,,
2020-08-30,1008171,order,244.8,,,
2020-08-30,1008277,order,1134.104,,,
2020-08-30,1008420,order,204,,,
2020-08-30,1008510,order,423.164,,,
2020-08-30,1008597,order,173.84,,,
2020-08-30,1008809,order,239.36,,,
2020-08-30,1008897,order,701.44,,,
2020-08-30,1009159,order,844.8,,,
2020-08-30,1009331,order,498.96,,,
2020-08-30,1009436,return,-134,,,
2020-08-30,1009546,order,5091.772,,,
2020-08-30,1009547,order,252.96,,,
2020-08-30,1009548,order,663.536,,,
2020-08-30,1009549,order,272,,,
2020-08-30,1009550,order,308.88,,,
2020-08-30,1009551,order,723.52,,,
2020-08-30,1009552,order,585.6,,,
2020-08-30,1009553,order,750.96,,,
2020-08-30,1009554,order,369.92,,,
2020-08-30,1009555,order,652.8,,,
2020-08-30,1009556,order,182.644,,,
2020-08-30,1009557,order,261.256,,,
2020-08-30,1009558,order,247.384,,,
2020-08-30,1009559,order,948.6,,,
2020-08-30,1009560,order,277.44,,,
2020-08-30,1009561,order,207.76,,,
2020-08-30,1009562,order,544.068,,,
